FID,ID_OBRART,TIPO_OBRA_DE_ARTE,DENOMINACAO,GEOMETRIA
LOGRADOURO_OBRA_DE_ARTE.345,345,VIADUTO,VIADUTO JORNALISTA OSWALDO FARIA,"MULTIPOLYGON (((611609.244202946 7797588.92790456, 611643.926415 7797608.94393236, 611686.722582547 7797633.84898999, 611723.128185563 7797654.9248075, 611763.450586208 7797678.41014687, 611786.003094521 7797691.38757148, 611799.839697447 7797699.47596636, 611793.83669179 7797709.94389252, 611779.26620468 7797701.42558296, 611756.705450477 7797688.44815835, 611716.38304983 7797664.96281898, 611679.985692705 7797643.88700147, 611637.189525158 7797618.98194384, 611604.527556076 7797600.12568588, 611609.244202946 7797588.92790456)))"
LOGRADOURO_OBRA_DE_ARTE.346,346,VIADUTO,VIADUTO ANGELO PEDERSOLI,"MULTIPOLYGON (((608397.733441149 7797123.07919306, 608396.587268792 7797134.30690769, 608395.556538255 7797142.84516975, 608394.583528628 7797151.01350711, 608393.561043935 7797159.49178138, 608392.076791962 7797172.49913377, 608390.839915318 7797183.13696847, 608389.471105164 7797195.07453861, 608388.498095537 7797203.64279457, 608387.657019419 7797210.94130898, 608386.461371996 7797219.74951609, 608385.051332622 7797229.15760111, 608383.031100769 7797241.03518346, 608381.447898664 7797248.66363071, 608379.559600321 7797257.0519233, 608376.417933644 7797271.12905794, 608372.517649292 7797287.03582016, 608367.495930116 7797307.84158521, 608363.966708757 7797322.3886242, 608359.258331664 7797341.26478201, 608355.110671983 7797358.26132242, 608352.298839078 7797369.76898007, 608347.846083158 7797387.7253251, 608343.747898543 7797404.62188586, 608338.940571319 7797424.4878422, 608334.372373579 7797443.41398984, 608330.397876628 7797460.10059333, 608327.313930861 7797473.05795589, 608324.922636016 7797482.38605719, 608322.35817844 7797493.23384915, 608310.838733958 7797490.74435588, 608318.952644745 7797453.14200973, 608324.197001718 7797431.73636678, 608327.882894118 7797416.9293807, 608332.566533678 7797397.89325545, 608335.930838151 7797383.71614116, 608338.594245858 7797372.64839397, 608347.969770823 7797334.29620045, 608355.036459385 7797305.61203903, 608355.110671983 7797305.31210008, 608357.089674614 7797296.75384209, 608359.167627377 7797288.1355963, 608362.078410413 7797276.97786743, 608366.011678142 7797259.80136366, 608367.751551289 7797252.09293268, 608370.711809391 7797237.87582653, 608373.292758656 7797222.70891372, 608376.211787537 7797199.40365743, 608378.462903029 7797179.15777842, 608380.598576702 7797161.06146188, 608382.429154136 7797145.68459179, 608384.812203137 7797121.45952274, 608397.733441149 7797123.07919306)))"
LOGRADOURO_OBRA_DE_ARTE.347,347,VIADUTO,VIADUTO TERMINAL ESTACAO VILARINHO,"MULTIPOLYGON (((609969.92734384 7808077.2894953, 609963.305930871 7808080.76878711, 609957.715248438 7808083.62820508, 609952.4214164 7808086.27766579, 609947.56461411 7808088.48721604, 609941.685327126 7808091.13667675, 609934.404246613 7808094.5159889, 609931.905755791 7808095.32582406, 609934.767063762 7808087.1574867, 609937.562404978 7808085.68778586, 609943.078874812 7808083.26827834, 609949.551862585 7808080.31887868, 609954.623056827 7808077.37947699, 609961.607286945 7808073.85019536, 609966.093026243 7808070.52087304, 609975.682943159 7808065.15196586, 609990.607921334 7808057.04361629, 609995.044185566 7808054.43414744, 609997.74057665 7808052.32457684, 610001.344010608 7808049.14522399, 610004.749544302 7808045.22602173, 610008.10560293 7808040.19704537, 610014.850703565 7808026.48983543, 610032.744185687 7807989.97726746, 610038.664701891 7807978.73955486, 610041.270388689 7807974.60039737, 610045.500506813 7807968.88156142, 610048.493748292 7807964.83238562, 610054.504968784 7807956.87400553, 610055.362536591 7807955.78422735, 610060.615139407 7807949.13558066, 610065.20807468 7807944.66649033, 610069.850485019 7807942.1370052, 610073.824981969 7807940.40735727, 610080.124807011 7807938.6877073, 610083.992107986 7807938.12782126, 610086.185502569 7807938.13781923, 610088.007834158 7807938.22780091, 610089.04681054 7807945.82625427, 610081.378175344 7807946.55610571, 610077.106827999 7807947.29595511, 610072.414942595 7807949.61548298, 610068.085874339 7807952.62487043, 610065.636858583 7807955.23433928, 610065.224566369 7807955.78422735, 610063.220826205 7807958.50367381, 610052.080690561 7807972.70078403, 610047.809343216 7807978.18966679, 610045.987011626 7807981.47899725, 610044.840839269 7807983.75853326, 610042.144448184 7807988.27761341, 610021.645279264 7808030.07910484, 610015.271241624 7808043.0664613, 610012.187295857 7808047.72551297, 610009.342479575 7808052.10462161, 610006.505909137 7808055.28397446, 610004.18882689 7808057.32355931, 610001.500681649 7808059.4931177, 609999.38974551 7808060.94282262, 609997.699347429 7808061.94261912, 609976.647706941 7808073.4402788, 609969.92734384 7808077.2894953)))"
LOGRADOURO_OBRA_DE_ARTE.348,348,VIADUTO,VIADUTO TERMINAL ESTACAO VILARINHO,"MULTIPOLYGON (((610228.95510057 7807813.36047078, 610240.01070568 7807812.60312867, 610248.95948212 7807811.84005471, 610263.650886521 7807811.16906159, 610277.14116326 7807811.61459894, 610292.63377263 7807811.94495469, 610304.85693528 7807812.60566618, 610325.4491102 7807813.59673343, 610335.35978262 7807813.04614052, 610348.79424968 7807811.39436178, 610360.90729374 7807808.86163438, 610369.93701751 7807807.09973706, 610374.23164222 7807806.8794999, 610379.4072156 7807807.43009282, 610385.6839748 7807808.53127864, 610389.86848093 7807809.96282022, 610395.0440543 7807812.27531045, 610399.00832327 7807815.13839359, 610403.96365948 7807818.99254398, 610407.37733554 7807822.73657578, 610411.34160451 7807828.02226774, 610414.20468765 7807832.86748537, 610416.07670355 7807837.71270299, 610417.28800796 7807843.10851353, 610417.94871945 7807848.50432407, 610417.61836371 7807853.23942312, 610417.06777079 7807858.63523366, 610415.96658497 7807863.15009554, 610413.8743319 7807868.4357875, 610388.10658361 7807923.16472298, 610380.2962148 7807919.18000345, 610390.63931101 7807895.19460304, 610397.5767817 7807878.89705283, 610401.981525 7807867.77507601, 610404.62437098 7807861.16796106, 610406.05591255 7807855.66203194, 610406.60650546 7807851.03705147, 610406.60650546 7807845.75135952, 610405.39520105 7807840.79602331, 610403.52318515 7807836.17104284, 610401.21069492 7807832.20677387, 610397.5767817 7807827.58179341, 610393.28215699 7807823.83776161, 610388.54705794 7807820.97467846, 610384.14231464 7807819.21278114, 610380.72863858 7807818.00147674, 610371.80903341 7807813.8169706, 610335.91037553 7807819.32289972, 610310.390074165 7807819.37323934, 610291.811547602 7807818.38960752, 610264.06607602 7807817.2383018, 610254.515630703 7807817.52309921, 610245.70706259 7807818.05653602, 610229.438894162 7807819.12281645, 610228.95510057 7807813.36047078)))"
LOGRADOURO_OBRA_DE_ARTE.349,349,VIADUTO,VIADUTO TRES MIL CENTO E QUARENTA E CINCO,"MULTIPOLYGON (((612373.137434679 7802612.18190211, 612371.908803879 7802615.19128956, 612370.597714636 7802618.0607055, 612368.866087334 7802621.87992811, 612368.387828365 7802622.9097185, 612365.361603508 7802629.54836722, 612363.704188805 7802633.33759593, 612345.975623568 7802625.11926875, 612347.600054894 7802621.41002376, 612350.593296374 7802614.72138521, 612351.112784565 7802613.58161721, 612352.654757448 7802610.11232337, 612353.998830068 7802607.11293389, 612355.417115287 7802604.29350777, 612373.137434679 7802612.18190211)))"
LOGRADOURO_OBRA_DE_ARTE.350,350,VIADUTO,VIADUTO JOSE MARIA TORRES LEAL,"MULTIPOLYGON (((613891.087797702 7797332.51838716, 613882.124514341 7797318.96107553, 613895.194243533 7797286.36753354, 613904.635782725 7797261.53245438, 613905.567567815 7797259.08293972, 613907.612547617 7797254.60382717, 613909.937887601 7797249.83477204, 613911.90040866 7797246.3354653, 613914.448387723 7797242.07630907, 613917.482874271 7797238.0471072, 613920.707016262 7797233.98791124, 613923.988879497 7797230.06868753, 613928.689035553 7797225.57957657, 613932.473898086 7797222.13025964, 613939.5983453 7797216.25142375, 613944.842730141 7797212.51216408, 613950.878720387 7797209.18282305, 613955.257287108 7797206.93326825, 613961.153097347 7797204.31378654, 613966.282040017 7797202.40416426, 613973.249815892 7797200.22459521, 613979.483707762 7797198.8248717, 613986.096910574 7797197.74508472, 613994.351045354 7797197.05522022, 614001.335313319 7797196.96523701, 614009.036973692 7797197.32516452, 614014.734883136 7797198.32496551, 614022.725149802 7797199.86465916, 614028.777632568 7797201.49433525, 614034.764148304 7797203.67390237, 614039.406584111 7797205.70349942, 614047.289654529 7797209.32278091, 614049.037783033 7797209.5727311, 614046.44033015 7797223.95987999, 614040.684699284 7797221.63034256, 614034.046758245 7797218.96087264, 614027.202669997 7797216.40138094, 614022.147939802 7797214.78170272, 614016.433538516 7797213.36198496, 614011.535480329 7797212.52215213, 614006.620930398 7797211.92227177, 614002.135166738 7797211.60233585, 613995.662143878 7797211.61233483, 613990.821807078 7797211.87228404, 613985.090914327 7797212.54215213, 613980.159872845 7797213.45197254, 613974.824782895 7797214.99166817, 613969.679348381 7797216.45137963, 613965.342011024 7797218.16104143, 613959.883232911 7797220.84051118, 613955.009912914 7797223.50998282, 613950.482920262 7797226.2294445, 613945.45292854 7797230.00869622, 613941.272263328 7797233.4080231, 613938.608841549 7797235.85753801, 613935.58260074 7797238.88693804, 613932.919179008 7797241.65638955, 613928.928169486 7797246.6853934, 613925.423667402 7797251.63441304, 613922.265492704 7797256.90336922, 613919.346448821 7797262.40227978, 613917.383927958 7797267.21132693, 613902.838185158 7797303.29417757, 613891.087797702 7797332.51838716)))"
LOGRADOURO_OBRA_DE_ARTE.351,351,VIADUTO,VIADUTO DEPUTADO ULYSSES GUIMARAES,"MULTIPOLYGON (((607437.178833786 7796812.04248015, 607420.192302518 7796812.40241121, 607419.829481742 7796800.61474756, 607419.804743102 7796793.69611882, 607419.615086521 7796785.64771402, 607419.458413237 7796775.7396778, 607419.367707176 7796766.64148106, 607419.219279741 7796756.46349834, 607419.037868991 7796747.99517677, 607419.037868978 7796747.90519461, 607418.839966196 7796737.63722973, 607418.658555291 7796728.05912812, 607418.592586858 7796718.67098884, 607418.394684102 7796708.59298631, 607418.295732158 7796699.52478363, 607418.180288541 7796691.21643035, 607417.982385857 7796681.63832874, 607417.759745417 7796671.43035198, 607434.902948637 7796671.53032975, 607435.19155639 7796683.16802313, 607435.241032764 7796690.54656072, 607435.339984552 7796698.50498336, 607435.546133211 7796708.69296409, 607435.579117782 7796715.89153733, 607435.7852665 7796726.49943484, 607436.032644463 7796735.68761372, 607436.115104795 7796745.92558456, 607436.280023722 7796754.07396954, 607436.345991352 7796757.7532403, 607436.552140471 7796771.20057504, 607436.675830775 7796785.17780475, 607436.865487882 7796796.97546645, 607437.112866294 7796809.35301321, 607437.178833786 7796812.04248015)))"
LOGRADOURO_OBRA_DE_ARTE.352,352,VIADUTO,VIADUTO FERNANDO SABINO,"MULTIPOLYGON (((611989.232052983 7802994.56648592, 611998.62411767 7802974.47046737, 612001.749309859 7802976.08014789, 612003.530422028 7802976.98996731, 612005.649615675 7802978.07975101, 612011.067165195 7802980.86919738, 612048.627192687 7803000.21535765, 612051.513254071 7803001.67506793, 612056.312361864 7803004.14457779, 612062.999778386 7803007.52390706, 612053.533500362 7803025.33037938, 612052.527502182 7803027.26999513, 612050.705160563 7803026.34017967, 612043.506498872 7803022.63091587, 612035.714133126 7803018.6217116, 612020.434499551 7803010.7632713, 612015.940489674 7803008.45372969, 611997.964450175 7802999.20556521, 611989.232052983 7802994.56648592)))"
LOGRADOURO_OBRA_DE_ARTE.353,353,VIADUTO,VIADUTO OTTO DE LARA RESENDE,"MULTIPOLYGON (((612011.058915247 7802953.20468022, 612019.989210283 7802934.04847548, 612020.170619787 7802933.66855074, 612023.501959174 7802935.08826889, 612036.885038167 7802942.27684221, 612039.127920115 7802943.13667148, 612041.04096652 7802944.10647899, 612056.320600094 7802951.96491928, 612057.095713724 7802952.36483991, 612060.814609969 7802954.2744609, 612076.094243543 7802962.13290118, 612081.684956747 7802965.01232969, 612084.859624228 7802966.34206568, 612084.744181809 7802966.52203003, 612074.478052769 7802985.84820129, 612073.719430915 7802985.42828462, 612062.026759351 7802979.41947722, 612053.310853959 7802974.9303682, 612043.506491133 7802969.89136832, 612014.406746456 7802954.92433891, 612011.058915247 7802953.20468022)))"
LOGRADOURO_OBRA_DE_ARTE.354,354,VIADUTO,VIADUTO HELIO PELEGRINO,"MULTIPOLYGON (((612232.642389573 7802569.6606624, 612229.53369061 7802577.88903208, 612227.191859167 7802585.0176196, 612224.388258493 7802595.92545818, 612221.708346407 7802608.55295593, 612219.927235722 7802617.73113716, 612218.10489582 7802628.46900928, 612215.960967119 7802645.15570245, 612214.971462061 7802656.23350708, 612213.314041105 7802674.89980784, 612213.478961049 7802689.60689301, 612214.138634262 7802703.81407719, 612214.633389984 7802720.00086905, 612216.290815748 7802734.04808478, 612217.280323891 7802743.95612096, 612220.916763297 7802759.82297577, 612226.260102993 7802784.23813613, 612234.662668035 7802812.09261441, 612252.53976313 7802863.94233568, 612245.687430922 7802874.80018477, 612230.976757792 7802826.81969619, 612224.182142089 7802805.5739079, 612215.111659478 7802773.94017873, 612211.994710928 7802757.01353388, 612209.512696429 7802744.12608841, 612207.698598625 7802729.08906887, 612206.041172449 7802712.23240995, 612205.711334968 7802699.18499587, 612205.381497949 7802689.27695959, 612205.216578226 7802676.05957917, 612206.379245886 7802657.71321508, 612207.69858624 7802644.82576905, 612209.347761938 7802630.45861624, 612212.98419612 7802610.79251335, 612215.631124684 7802598.40496805, 612218.269807748 7802588.65689964, 612222.236078343 7802574.77964939, 612225.047925027 7802564.70164635, 612232.642389573 7802569.6606624)), ((612218.236854287 7802793.37632621, 612209.834293654 7802795.50590539, 612208.350032835 7802790.13696967, 612205.835035144 7802779.73903081, 612203.97970885 7802771.18072726, 612203.221086542 7802767.6814209, 612202.718086968 7802765.36188069, 612200.425728058 7802753.42424695, 612199.098138605 7802744.47602059, 612197.836516169 7802734.87792303, 612196.929467149 7802726.55957177, 612195.643106207 7802711.25260566, 612195.18958055 7802699.27497957, 612195.214316021 7802684.33793995, 612195.758542447 7802669.01097753, 612196.591375467 7802656.94336909, 612198.108616954 7802642.66619847, 612199.766038727 7802629.55879599, 612202.63560575 7802613.45198779, 612205.414468439 7802600.38457721, 612212.679096892 7802601.72431062, 612209.652857698 7802615.93149533, 612207.030667296 7802631.69837087, 612205.909227432 7802638.80696218, 612204.664100085 7802651.7443983, 612203.649857486 7802663.68203251, 612203.080893094 7802676.95940116, 612203.014927975 7802690.52671225, 612203.526174631 7802700.96464347, 612204.400241141 7802716.41158192, 612205.447470896 7802728.95909497, 612206.733831183 7802739.81694286, 612208.902501889 7802752.63440223, 612209.100403403 7802753.83416443, 612211.211352838 7802766.34168525, 612214.014956875 7802778.29931495, 612218.236854287 7802793.37632621)))"
LOGRADOURO_OBRA_DE_ARTE.355,355,VIADUTO,VIADUTO LIGACAO ANEL RODOVIARIO - SABARA,"MULTIPOLYGON (((615713.479483911 7804051.57891702, 615722.376749906 7804047.45975547, 615730.762773555 7804042.02086254, 615740.616557489 7804034.37241936, 615748.631518144 7804027.53381133, 615753.414107836 7804022.31487363, 615759.804637166 7804014.5964447, 615777.821806952 7804031.73295661, 615772.527974914 7804037.90170098, 615766.351837536 7804043.86048809, 615758.411089479 7804050.84906558, 615746.866907465 7804060.03719536, 615739.214763959 7804065.25613307, 615735.174300253 7804067.46568332, 615725.534908271 7804071.64483266, 615713.479483911 7804051.57891702)))"
LOGRADOURO_OBRA_DE_ARTE.356,356,VIADUTO,VIADUTO VICENTE MOTA,"MULTIPOLYGON (((603840.560395005 7795600.76905487, 603851.758251559 7795600.20916884, 603853.085832491 7795630.06309216, 603854.405167578 7795661.97659626, 603856.02135306 7795691.83051957, 603845.516147427 7795692.4803873, 603842.275530619 7795639.37119752, 603840.560395005 7795600.76905487)))"
LOGRADOURO_OBRA_DE_ARTE.357,357,VIADUTO,VIADUTO SETENTA E CINCO,"MULTIPOLYGON (((604223.03563683 7793203.51700858, 604226.77925014 7793200.70758043, 604229.12106992 7793198.60800779, 604237.251472396 7793189.93977218, 604245.662233578 7793180.24174619, 604251.393095363 7793173.27316462, 604257.371332478 7793165.24479878, 604264.066958046 7793155.57676667, 604269.665886323 7793146.68857584, 604274.423738482 7793138.84017336, 604275.701844348 7793136.17071672, 604294.848694803 7793149.07808946, 604292.638808532 7793151.73754814, 604285.753528545 7793162.63532993, 604282.521157581 7793167.50433885, 604279.305278305 7793172.2233783, 604275.833777857 7793177.71226106, 604271.603659733 7793183.79102375, 604267.736358758 7793188.69002657, 604263.20939024 7793194.0989256, 604257.668182873 7793200.56760892, 604251.689945758 7793207.21625561, 604245.728200332 7793213.20503661, 604243.757443545 7793215.22462553, 604223.03563683 7793203.51700858)))"
LOGRADOURO_OBRA_DE_ARTE.358,358,VIADUTO,VIADUTO SETENTA E SEIS,"MULTIPOLYGON (((603979.832705164 7796351.54623635, 604013.731371065 7796349.9065701, 604057.409608301 7796347.7969995, 604059.965820033 7796358.62479553, 603984.409148749 7796362.44401814, 603979.832705164 7796351.54623635)))"
LOGRADOURO_OBRA_DE_ARTE.359,359,VIADUTO,VIADUTO SETENTA E SETE,"MULTIPOLYGON (((605353.533240369 7795721.70887366, 605380.398345633 7795714.29034031, 605383.713194558 7795725.55810658, 605360.162936588 7795732.43674649, 605337.148661364 7795739.04543983, 605312.18011059 7795746.65393527, 605284.407957632 7795754.77233004, 605253.560088228 7795763.92052113, 605215.620754577 7795775.05831885, 605211.71220164 7795763.74056257, 605249.659781181 7795752.60276484, 605280.507650585 7795743.45457375, 605308.271557652 7795735.33617898, 605333.240108426 7795727.72768354, 605353.533240369 7795721.70887366)))"
LOGRADOURO_OBRA_DE_ARTE.360,360,VIADUTO,VIADUTO OITENTA E SETE,"MULTIPOLYGON (((613888.789583033 7800769.8369061, 613950.006731086 7800777.42536149, 613946.568214015 7800787.09339359, 613886.497238318 7800779.61491581, 613888.789583033 7800769.8369061)))"
LOGRADOURO_OBRA_DE_ARTE.361,361,VIADUTO,VIADUTO OITENTA E OITO,"MULTIPOLYGON (((613656.08361116 7801274.83411538, 613631.16466969 7801237.52171021, 613609.50283673 7801207.19788254, 613604.75323041 7801201.42905677, 613613.64225057 7801195.61024117, 613629.50725499 7801218.70554019, 613638.04170384 7801232.82266669, 613666.23424549 7801273.87431074, 613656.08361116 7801274.83411538)))"
LOGRADOURO_OBRA_DE_ARTE.362,362,VIADUTO,VIADUTO OITENTA E NOVE,"MULTIPOLYGON (((613629.18566706 7801187.55188142, 613627.60246496 7801184.84243292, 613633.81983156 7801180.04340975, 613636.4337642 7801182.49291116, 613665.78896989 7801225.21421537, 613691.24389123 7801262.56661239, 613682.49505044 7801266.62578616, 613656.51239506 7801227.61372695, 613645.14962162 7801210.9171255, 613629.18566706 7801187.55188142)))"
LOGRADOURO_OBRA_DE_ARTE.363,363,VIADUTO,VIADUTO NOVENTAS E TRES,"MULTIPOLYGON (((610049.63992065 7800222.3783397, 610045.95402825 7800236.18552929, 610040.4540501 7800232.65624766, 610041.93830208 7800226.59748091, 610044.4367929 7800217.51932874, 610049.63992065 7800222.3783397)))"
LOGRADOURO_OBRA_DE_ARTE.364,364,VIADUTO,VIADUTO NOVENTA E QUATRO,"MULTIPOLYGON (((604207.236599159 7787089.81143563, 604215.639114496 7787094.06057072, 604211.969713784 7787100.5992398, 604209.495960496 7787105.77818564, 604206.882027854 7787111.21707857, 604204.540208074 7787117.05589009, 604195.428550127 7787113.16668173, 604198.322841475 7787106.74798824, 604200.71413632 7787101.87897931, 604202.915776747 7787097.38989305, 604207.236599159 7787089.81143563)))"
LOGRADOURO_OBRA_DE_ARTE.365,365,VIADUTO,VIADUTO CENTO E UM,"MULTIPOLYGON (((612500.913325855 7797019.88055743, 612522.863876723 7796981.71811792, 612559.112803799 7796975.40936296, 612541.969604992 7797005.2834445, 612500.913325855 7797019.88055743)))"
LOGRADOURO_OBRA_DE_ARTE.366,366,VIADUTO,VIADUTO DUZENTOS E SESSENTA E UM,"MULTIPOLYGON (((610845.494202858 7802619.74093957, 610881.899804595 7802630.53879426, 610874.940277191 7802650.89476091, 610838.204839838 7802639.72697959, 610845.494202858 7802619.74093957)))"
LOGRADOURO_OBRA_DE_ARTE.367,367,VIADUTO,VIADUTO DEZ,"MULTIPOLYGON (((613758.538226534 7798289.55176095, 613755.817097916 7798316.49627647, 613719.964166917 7798300.34956309, 613722.751262289 7798272.19529381, 613758.538226534 7798289.55176095)))"
LOGRADOURO_OBRA_DE_ARTE.368,368,VIADUTO,VIADUTO VINTE E CINCO,"MULTIPOLYGON (((608020.865373446 7788343.53624357, 608001.941160787 7788339.60704335, 608003.293479251 7788334.99798151, 608022.094004246 7788338.86719395, 608020.865373446 7788343.53624357)))"
LOGRADOURO_OBRA_DE_ARTE.369,369,VIADUTO,VIADUTO VINTE E SEIS,"MULTIPOLYGON (((609336.420423144 7789571.39732812, 609337.533617262 7789565.21855263, 609351.180563731 7789567.45810679, 609351.023891921 7789568.01799583, 609423.422798281 7789579.98561338, 609423.637191276 7789579.17577386, 609436.871843327 7789581.60529041, 609435.45355137 7789588.12399856, 609422.095210944 7789585.4045395, 609422.243636841 7789584.69468017, 609350.611598157 7789572.76705459, 609350.36422159 7789573.46691591, 609336.420423144 7789571.39732812)))"
LOGRADOURO_OBRA_DE_ARTE.370,370,VIADUTO,VIADUTO VINTE E SETE,"MULTIPOLYGON (((610098.974807072 7790145.76940424, 610092.749194629 7790139.91059678, 610077.931412429 7790126.14339905, 610072.82723481 7790121.55433315, 610082.944885761 7790112.18623999, 610086.746219981 7790115.69552569, 610101.69593569 7790129.52271121, 610109.356325041 7790136.57127649, 610098.974807072 7790145.76940424)))"
LOGRADOURO_OBRA_DE_ARTE.371,371,VIADUTO,VIADUTO CINQUENTA E TRES,"MULTIPOLYGON (((604421.681450841 7793033.99171136, 604420.040518163 7793028.32283517, 604460.71748645 7793014.4855722, 604467.033837084 7793012.29600531, 604469.210752505 7793017.6849369, 604463.273712746 7793019.75452752, 604421.681450841 7793033.99171136)))"
LOGRADOURO_OBRA_DE_ARTE.372,372,VIADUTO,VIADUTO CINQUENTA E QUATRO,"MULTIPOLYGON (((604418.366602052 7793023.54378262, 604416.453554924 7793017.02507492, 604461.970859779 7793001.408164, 604463.570563158 7793008.13683014, 604418.366602052 7793023.54378262)))"
LOGRADOURO_OBRA_DE_ARTE.373,373,VIADUTO,VIADUTO CINQUENTA E CINCO,"MULTIPOLYGON (((604353.215837029 7793049.53863928, 604295.412158246 7793069.62466606, 604292.385915569 7793059.14674323, 604349.719578694 7793039.16069669, 604353.215837029 7793049.53863928)))"
LOGRADOURO_OBRA_DE_ARTE.374,374,VIADUTO,VIADUTO CINQUENTA E SEIS,"MULTIPOLYGON (((604356.217340667 7793049.98854968, 604357.957224017 7793055.70741595, 604291.792214196 7793078.39292866, 604289.920396596 7793072.47410204, 604295.750239804 7793070.4345055, 604356.217340667 7793049.98854968)))"
LOGRADOURO_OBRA_DE_ARTE.375,375,VIADUTO,VIADUTO TRES MIL SETECENTOS E CINQUENTA,"MULTIPOLYGON (((604484.964880891 7795150.93061818, 604471.408712868 7795144.29196946, 604482.6395528 7795126.09567326, 604496.096770691 7795133.16423448, 604484.964880891 7795150.93061818)))"
LOGRADOURO_OBRA_DE_ARTE.376,376,VIADUTO,VIADUTO SESSENTA E SETE,"MULTIPOLYGON (((606390.866164076 7796369.40035777, 606385.786696878 7796372.37976795, 606375.248447948 7796352.25375837, 606380.608275467 7796349.94421538, 606390.866164076 7796369.40035777)))"
LOGRADOURO_OBRA_DE_ARTE.377,377,VIADUTO,VIADUTO SESSENTA E OITO,"MULTIPOLYGON (((606038.247196154 7796245.12503808, 606034.165482229 7796253.2034375, 606016.115229665 7796241.81569705, 606019.496042963 7796233.29738491, 606038.247196154 7796245.12503808)))"
LOGRADOURO_OBRA_DE_ARTE.378,378,VIADUTO,VIADUTO SESSENTA E NOVE,"MULTIPOLYGON (((606014.086741923 7796248.65434193, 606015.818377811 7796242.90548111, 606033.786171455 7796254.0432711, 606031.774175303 7796259.52218547, 606014.086741923 7796248.65434193)))"
LOGRADOURO_OBRA_DE_ARTE.379,379,VIADUTO,VIADUTO SETENTA,"MULTIPOLYGON (((606010.334863785 7796258.36241832, 606012.668449613 7796252.92349598, 606030.735193916 7796264.01129588, 606029.325147746 7796270.1100873, 606010.334863785 7796258.36241832)))"
LOGRADOURO_OBRA_DE_ARTE.380,380,VIADUTO,VIADUTO SETENTA E UM,"MULTIPOLYGON (((606347.913334289 7796411.96192809, 606342.924572718 7796421.04012949, 606337.449302101 7796418.66060188, 606296.80531269 7796399.97431114, 606301.216861961 7796390.3962089, 606347.913334289 7796411.96192809)))"
LOGRADOURO_OBRA_DE_ARTE.381,381,VIADUTO,VIADUTO SETENTA E DOIS,"MULTIPOLYGON (((606301.596172742 7796389.58636936, 606305.92526315 7796380.18823145, 606353.339127863 7796402.08388516, 606348.573005241 7796410.7621658, 606301.596172742 7796389.58636936)))"
LOGRADOURO_OBRA_DE_ARTE.382,382,VIADUTO,VIADUTO OITENTA,"MULTIPOLYGON (((607460.217802808 7796493.88553513, 607458.692313171 7796492.65577908, 607464.794269798 7796483.96750023, 607475.439713887 7796493.96551713, 607496.425504103 7796513.45165205, 607502.172889493 7796518.90057127, 607494.06718161 7796525.91918134, 607491.60166054 7796524.05955026, 607489.507204467 7796522.13993102, 607480.882003437 7796513.9715512, 607469.560396279 7796502.75377614, 607460.217802808 7796493.88553513)))"
LOGRADOURO_OBRA_DE_ARTE.383,383,VIADUTO,VIADUTO OITENTA E UM,"MULTIPOLYGON (((607476.412728661 7796493.06569534, 607465.049892122 7796482.29783111, 607471.341504343 7796474.66934218, 607480.139868986 7796482.43780125, 607486.917990556 7796488.28664107, 607494.124898458 7796494.88533219, 607502.090428248 7796502.18388451, 607502.304821388 7796502.37384683, 607510.987743549 7796509.88235743, 607504.011722537 7796517.4808524, 607497.258338667 7796511.86196701, 607476.412728661 7796493.06569534)))"
LOGRADOURO_OBRA_DE_ARTE.384,384,VIADUTO,VIADUTO NOVENTA E CINCO,"MULTIPOLYGON (((605634.923117807 7787897.15969867, 605416.695651602 7787776.74359656, 605419.697154449 7787771.61461277, 605637.091785826 7787891.68078435, 605634.923117807 7787897.15969867)))"
LOGRADOURO_OBRA_DE_ARTE.385,385,VIADUTO,VIADUTO NOVENTA E CINCO,"MULTIPOLYGON (((604334.101062324 7787173.38333788, 604363.258527609 7787189.3601671, 604396.703855452 7787207.79650824, 604429.877068955 7787226.16286328, 604459.859123219 7787242.76956754, 604487.169509254 7787257.6966051, 604515.683795173 7787273.38349188, 604542.581886781 7787288.41050968, 604561.72884222 7787298.93842031, 604580.092438165 7787309.10640238, 604605.481531955 7787323.01364233, 604632.18996814 7787338.17063438, 604662.881168861 7787354.80733261, 604689.144326951 7787369.26446344, 604715.959959643 7787384.04153078, 604730.8767738 7787392.48985418, 604729.029695348 7787397.26890718, 604702.60161946 7787382.69180015, 604673.394678806 7787366.56500066, 604640.996578911 7787348.65855436, 604616.555762395 7787335.141237, 604582.986746169 7787316.43494939, 604551.264809263 7787299.22836427, 604516.10433637 7787279.68224334, 604473.184481486 7787256.10692211, 604440.93480761 7787238.27046191, 604413.401782569 7787223.29343429, 604385.629626687 7787207.85649786, 604360.496155445 7787193.83927967, 604331.297460684 7787177.63249604, 604334.101062324 7787173.38333788)))"
